user_id,home_region,diet,health_profile,spice_pref,age_band,n_interactions
34820,Pan-Indian,Vegan,heart_lowsodium,medium,51+,12
34821,North India,Eggetarian,heart_lowsodium,medium,26-35,6
34822,Bihar,Non-Vegetarian,heart_lowsodium,hot,18-25,8
34823,Pan-Indian,Non-Vegetarian,general,medium,18-25,13
34824,Andhra Pradesh,Vegan,general,hot,36-50,8
34825,Pan-Indian,Eggetarian,general,hot,26-35,99
34826,Kerala,Vegan,heart_lowsodium,hot,26-35,11
34827,Pan-Indian,Non-Vegetarian,general,medium,36-50,28
34828,Mughlai (North India),Non-Vegetarian,weight_loss,medium,26-35,17
34829,Pan-Indian,Vegetarian,heart_lowsodium,hot,26-35,99
34830,Kerala,Non-Vegetarian,heart_lowsodium,hot,26-35,13
34831,Tamil Nadu,Non-Vegetarian,heart_lowsodium,hot,26-35,31
34832,Kerala,Non-Vegetarian,weight_loss,hot,51+,32
34833,Pan-Indian,Vegan,weight_loss,hot,51+,5
34834,Telangana,Non-Vegetarian,diabetic,medium,36-50,59
34835,Tamil Nadu,Vegan,general,medium,18-25,6
34836,North India,Vegetarian,general,mild,26-35,59
34837,Pan-Indian,Vegetarian,general,mild,26-35,80
34838,Karnataka,Eggetarian,heart_lowsodium,mild,36-50,9
34839,Tamil Nadu,Non-Vegetarian,diabetic,hot,51+,18
34840,Punjab,Vegan,general,hot,36-50,13
34841,Pan-Indian,Vegetarian,heart_lowsodium,hot,18-25,18
34842,Pan-Indian,Vegetarian,general,medium,26-35,18
34843,West Bengal,Non-Vegetarian,general,medium,18-25,13
34844,Gujarat,Non-Vegetarian,general,medium,26-35,18
34845,Punjab,Non-Vegetarian,heart_lowsodium,medium,26-35,11
34846,Tamil Nadu,Vegetarian,general,mild,18-25,17
34847,Bihar,Eggetarian,general,hot,26-35,35
34848,Pan-Indian,Vegetarian,weight_loss,hot,26-35,7
34849,Pan-Indian,Non-Vegetarian,general,medium,36-50,18
34850,Pan-Indian,Non-Vegetarian,general,hot,51+,11
34851,Kerala,Vegetarian,weight_loss,mild,26-35,21
34852,Goa,Vegan,heart_lowsodium,medium,36-50,5
34853,Punjab,Vegetarian,general,medium,51+,10
34854,Andhra Pradesh,Non-Vegetarian,weight_loss,hot,18-25,49
34855,Punjab,Vegetarian,general,mild,18-25,33
34856,Pan-Indian,Vegetarian,general,medium,18-25,8
34857,Karnataka,Non-Vegetarian,general,medium,26-35,41
34858,Maharashtra,Non-Vegetarian,general,medium,18-25,5
34859,Pan-Indian,Vegan,general,medium,18-25,8
34860,Punjab,Eggetarian,general,hot,36-50,11
34861,Andhra Pradesh,Non-Vegetarian,general,mild,26-35,16
34862,West Bengal,Vegetarian,weight_loss,hot,18-25,16
34863,Karnataka,Vegan,general,mild,26-35,44
34864,Gujarat,Non-Vegetarian,general,hot,26-35,20
34865,Kerala,Non-Vegetarian,general,medium,51+,7
34866,Goa,Vegetarian,general,medium,51+,9
34867,North India,Non-Vegetarian,general,medium,51+,14
34868,Tamil Nadu,Non-Vegetarian,heart_lowsodium,mild,36-50,20
34869,Punjab,Vegan,general,medium,26-35,19
34870,Punjab,Non-Vegetarian,general,hot,26-35,24
34871,South India,Vegetarian,weight_loss,mild,51+,22
34872,Bihar,Vegetarian,weight_loss,medium,26-35,30
34873,Maharashtra,Non-Vegetarian,heart_lowsodium,hot,51+,62
34874,Pan-Indian,Vegetarian,general,hot,18-25,14
34875,North India,Vegetarian,general,mild,51+,11
34876,Pan-Indian,Non-Vegetarian,diabetic,medium,51+,12
34877,Maharashtra,Vegetarian,general,hot,18-25,9
34878,Mughlai (North India),Eggetarian,general,mild,26-35,5
34879,Telangana,Non-Vegetarian,general,hot,26-35,15
34880,Pan-Indian,Vegetarian,general,hot,36-50,6
34881,Uttar Pradesh,Non-Vegetarian,heart_lowsodium,hot,26-35,13
34882,West Bengal,Vegetarian,general,hot,51+,15
34883,Goa,Vegan,general,mild,26-35,33
34884,Pan-Indian,Vegetarian,general,mild,18-25,11
34885,Pan-Indian,Vegan,general,hot,36-50,16
34886,Pan-Indian,Non-Vegetarian,general,hot,36-50,13
34887,Karnataka,Vegetarian,general,hot,26-35,27
34888,Goa,Non-Vegetarian,general,hot,18-25,11
34889,Tamil Nadu,Non-Vegetarian,heart_lowsodium,medium,36-50,7
34890,Telangana,Non-Vegetarian,diabetic,medium,26-35,32
34891,Maharashtra,Non-Vegetarian,general,mild,18-25,8
34892,Mughlai (North India),Vegetarian,general,hot,36-50,47
34893,Pan-Indian,Vegetarian,weight_loss,medium,18-25,9
34894,Maharashtra,Vegetarian,general,mild,36-50,19
34895,Mughlai (North India),Vegetarian,heart_lowsodium,hot,51+,28
34896,Kerala,Vegetarian,general,hot,36-50,10
34897,Tamil Nadu,Non-Vegetarian,general,medium,36-50,20
34898,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,18-25,23
34899,North India,Vegetarian,weight_loss,mild,18-25,13
34900,Pan-Indian,Non-Vegetarian,general,hot,26-35,21
34901,Pan-Indian,Vegetarian,general,medium,36-50,19
34902,West Bengal,Non-Vegetarian,weight_loss,mild,26-35,25
34903,Kerala,Eggetarian,general,mild,18-25,86
34904,Tamil Nadu,Vegetarian,general,medium,26-35,12
34905,Pan-Indian,Non-Vegetarian,weight_loss,medium,36-50,6
34906,South India,Vegetarian,general,hot,26-35,14
34907,North India,Vegetarian,heart_lowsodium,hot,18-25,34
34908,Mughlai (North India),Non-Vegetarian,heart_lowsodium,medium,26-35,34
34909,Punjab,Eggetarian,diabetic,medium,26-35,9
34910,Pan-Indian,Vegetarian,general,hot,26-35,13
34911,Kerala,Vegan,general,hot,26-35,24
34912,Pan-Indian,Non-Vegetarian,diabetic,hot,18-25,9
34913,Tamil Nadu,Vegetarian,weight_loss,hot,18-25,13
34914,Punjab,Non-Vegetarian,weight_loss,hot,26-35,7
34915,Kerala,Eggetarian,general,medium,26-35,25
34916,Punjab,Vegan,diabetic,hot,36-50,5
34917,Kerala,Vegetarian,heart_lowsodium,medium,36-50,18
34918,Punjab,Non-Vegetarian,weight_loss,hot,36-50,12
34919,Pan-Indian,Vegetarian,general,hot,18-25,12
34920,Karnataka,Vegetarian,general,mild,26-35,12
34921,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,18-25,30
34922,Pan-Indian,Eggetarian,general,hot,51+,5
34923,Pan-Indian,Eggetarian,general,hot,36-50,7
34924,Mughlai (North India),Non-Vegetarian,heart_lowsodium,medium,18-25,14
34925,Gujarat,Non-Vegetarian,general,hot,51+,5
34926,West Bengal,Non-Vegetarian,general,hot,26-35,14
34927,Pan-Indian,Eggetarian,general,hot,26-35,19
34928,Pan-Indian,Non-Vegetarian,heart_lowsodium,mild,36-50,19
34929,Punjab,Non-Vegetarian,general,mild,18-25,7
34930,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,26-35,38
34931,Tamil Nadu,Vegetarian,heart_lowsodium,medium,26-35,35
34932,Uttar Pradesh,Vegetarian,diabetic,hot,26-35,13
34933,Gujarat,Vegetarian,diabetic,hot,26-35,5
34934,West Bengal,Non-Vegetarian,weight_loss,hot,36-50,7
34935,Andhra Pradesh,Vegan,diabetic,medium,18-25,23
34936,Assam,Vegan,general,hot,18-25,12
34937,Pan-Indian,Eggetarian,weight_loss,medium,18-25,18
34938,Pan-Indian,Eggetarian,general,medium,36-50,9
34939,North India,Vegetarian,weight_loss,medium,26-35,45
34940,West Bengal,Vegetarian,heart_lowsodium,hot,36-50,28
34941,Sindhi (community),Vegan,general,mild,26-35,23
34942,Tamil Nadu,Eggetarian,general,medium,36-50,52
34943,South India,Vegetarian,general,hot,51+,6
34944,Pan-Indian,Eggetarian,general,medium,26-35,29
34945,Pan-Indian,Eggetarian,general,medium,18-25,34
34946,Punjab,Vegan,general,mild,18-25,44
34947,Uttar Pradesh,Vegetarian,general,medium,36-50,15
34948,Gujarat,Non-Vegetarian,general,medium,51+,23
34949,Tamil Nadu,Eggetarian,general,medium,26-35,9
34950,Pan-Indian,Non-Vegetarian,general,hot,26-35,52
34951,Tamil Nadu,Eggetarian,general,hot,26-35,30
34952,Pan-Indian,Vegetarian,diabetic,mild,18-25,20
34953,Punjab,Non-Vegetarian,heart_lowsodium,medium,51+,70
34954,Kerala,Non-Vegetarian,general,hot,36-50,16
34955,Tamil Nadu,Non-Vegetarian,general,medium,18-25,102
34956,Gujarat,Non-Vegetarian,diabetic,hot,26-35,5
34957,Pan-Indian,Vegetarian,general,medium,26-35,6
34958,Bihar,Vegan,diabetic,medium,51+,12
34959,Punjab,Non-Vegetarian,general,medium,36-50,10
34960,Uttar Pradesh,Vegan,heart_lowsodium,hot,18-25,30
34961,Tamil Nadu,Non-Vegetarian,general,medium,36-50,15
34962,South India,Vegan,general,mild,26-35,45
34963,North India,Vegetarian,general,mild,36-50,33
34964,Goa,Eggetarian,heart_lowsodium,hot,26-35,5
34965,North India,Vegan,diabetic,hot,26-35,9
34966,Bihar,Eggetarian,heart_lowsodium,medium,26-35,13
34967,Rajasthan,Eggetarian,general,hot,18-25,10
34968,Punjab,Non-Vegetarian,general,hot,26-35,18
34969,Goa,Vegan,weight_loss,medium,26-35,19
34970,North India,Non-Vegetarian,general,hot,26-35,9
34971,Kerala,Vegetarian,weight_loss,hot,18-25,7
34972,Pan-Indian,Non-Vegetarian,diabetic,hot,51+,18
34973,South India,Non-Vegetarian,heart_lowsodium,hot,26-35,9
34974,South India,Vegetarian,weight_loss,medium,18-25,9
34975,Goa,Non-Vegetarian,heart_lowsodium,medium,36-50,5
34976,Gujarat,Vegetarian,diabetic,mild,26-35,16
34977,Pan-Indian,Non-Vegetarian,weight_loss,hot,36-50,15
34978,Jammu & Kashmir,Non-Vegetarian,general,mild,18-25,10
34979,North India,Non-Vegetarian,heart_lowsodium,medium,18-25,27
34980,South India,Vegetarian,general,hot,26-35,7
34981,Punjab,Non-Vegetarian,general,medium,26-35,5
34982,Pan-Indian,Non-Vegetarian,weight_loss,hot,36-50,39
34983,Andhra Pradesh,Vegetarian,general,medium,18-25,9
34984,West Bengal,Non-Vegetarian,general,hot,26-35,32
34985,Gujarat,Non-Vegetarian,heart_lowsodium,medium,18-25,22
34986,Punjab,Vegetarian,general,medium,26-35,5
34987,Pan-Indian,Non-Vegetarian,general,medium,51+,10
34988,Pan-Indian,Vegetarian,diabetic,mild,36-50,7
34989,Bihar,Vegetarian,general,medium,36-50,16
34990,Mughlai (North India),Non-Vegetarian,general,medium,26-35,13
34991,Pan-Indian,Non-Vegetarian,general,mild,36-50,11
34992,Pan-Indian,Non-Vegetarian,diabetic,medium,36-50,21
34993,Tamil Nadu,Vegan,heart_lowsodium,hot,18-25,59
34994,North India,Non-Vegetarian,diabetic,medium,51+,35
34995,Bihar,Eggetarian,general,medium,36-50,22
34996,West Bengal,Eggetarian,general,medium,36-50,10
34997,Pan-Indian,Non-Vegetarian,heart_lowsodium,hot,26-35,20
34998,Telangana,Non-Vegetarian,heart_lowsodium,mild,18-25,37
34999,Pan-Indian,Vegetarian,diabetic,hot,36-50,12
35000,North India,Eggetarian,general,medium,26-35,14
35001,South India,Vegetarian,heart_lowsodium,hot,36-50,11
35002,Tamil Nadu,Non-Vegetarian,general,hot,18-25,57
35003,Rajasthan,Vegetarian,diabetic,medium,26-35,8
35004,Punjab,Vegan,diabetic,medium,26-35,44
35005,South India,Non-Vegetarian,general,mild,36-50,10
35006,Kerala,Non-Vegetarian,general,mild,36-50,10
35007,Nagaland,Vegetarian,general,mild,36-50,6
35008,South India,Non-Vegetarian,general,hot,18-25,29
35009,North India,Non-Vegetarian,general,mild,51+,20
35010,Pan-Indian,Vegetarian,general,hot,51+,20
35011,Andhra Pradesh,Vegan,general,hot,51+,12
35012,Punjab,Non-Vegetarian,general,medium,51+,10
35013,Pan-Indian,Vegetarian,general,medium,26-35,24
35014,Pan-Indian,Non-Vegetarian,weight_loss,medium,51+,6
35015,Kerala,Vegetarian,general,hot,26-35,15
35016,Jammu & Kashmir,Vegetarian,general,mild,26-35,17
35017,Pan-Indian,Vegan,weight_loss,hot,51+,43
35018,North India,Non-Vegetarian,heart_lowsodium,hot,36-50,40
35019,Pan-Indian,Vegetarian,general,mild,36-50,15
35020,Andhra Pradesh,Eggetarian,general,mild,18-25,29
35021,Pan-Indian,Eggetarian,diabetic,hot,18-25,12
35022,Pan-Indian,Vegetarian,weight_loss,hot,26-35,6
35023,Goa,Non-Vegetarian,general,mild,18-25,9
35024,Andhra Pradesh,Non-Vegetarian,diabetic,hot,18-25,11
35025,Maharashtra,Non-Vegetarian,general,mild,51+,15
35026,Punjab,Vegetarian,weight_loss,hot,26-35,18
35027,Punjab,Vegetarian,heart_lowsodium,medium,36-50,6
35028,Rajasthan,Vegetarian,general,medium,26-35,5
35029,Maharashtra,Non-Vegetarian,diabetic,hot,26-35,8
35030,West Bengal,Vegetarian,general,medium,36-50,18
35031,Pan-Indian,Vegetarian,heart_lowsodium,hot,36-50,15
35032,Tamil Nadu,Eggetarian,general,mild,26-35,38
35033,Maharashtra,Non-Vegetarian,heart_lowsodium,hot,51+,6
35034,Goa,Vegetarian,weight_loss,mild,26-35,37
35035,Goa,Non-Vegetarian,general,medium,51+,34
35036,Jammu & Kashmir,Vegetarian,general,mild,26-35,48
35037,Gujarat,Vegetarian,general,medium,51+,17
35038,Pan-Indian,Vegetarian,general,medium,36-50,56
35039,Odisha,Vegetarian,general,mild,18-25,19
35040,Mughlai (North India),Vegetarian,diabetic,medium,26-35,17
35041,Punjab,Vegetarian,general,hot,18-25,15
35042,South India,Vegetarian,heart_lowsodium,medium,51+,27
35043,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,26-35,23
35044,Pan-Indian,Non-Vegetarian,general,hot,18-25,21
35045,Punjab,Eggetarian,general,mild,36-50,54
35046,West Bengal,Vegetarian,general,hot,36-50,45
35047,Pan-Indian,Non-Vegetarian,general,medium,36-50,12
35048,Mughlai (North India),Non-Vegetarian,general,medium,26-35,5
35049,Kerala,Non-Vegetarian,general,hot,26-35,8
35050,Karnataka,Non-Vegetarian,weight_loss,hot,36-50,5
35051,Punjab,Non-Vegetarian,general,hot,26-35,12
35052,Punjab,Vegan,weight_loss,medium,51+,10
35053,Mughlai (North India),Vegan,general,medium,26-35,12
35054,North India,Vegetarian,diabetic,mild,18-25,47
35055,Pan-Indian,Non-Vegetarian,general,medium,26-35,13
35056,Mughlai (North India),Vegetarian,general,hot,26-35,15
35057,North India,Vegetarian,general,mild,26-35,45
35058,Pan-Indian,Vegan,general,mild,36-50,11
35059,Rajasthan,Vegetarian,diabetic,mild,26-35,18
35060,Kerala,Non-Vegetarian,diabetic,hot,26-35,23
35061,Tamil Nadu,Vegetarian,general,hot,36-50,6
35062,Tamil Nadu,Vegetarian,general,mild,26-35,56
35063,Telangana,Non-Vegetarian,general,hot,26-35,7
35064,West Bengal,Vegetarian,heart_lowsodium,hot,51+,7
35065,Andhra Pradesh,Vegetarian,general,hot,18-25,7
35066,East India,Vegetarian,general,medium,51+,6
35067,North India,Non-Vegetarian,weight_loss,medium,26-35,11
35068,Pan-Indian,Vegetarian,weight_loss,hot,18-25,17
35069,South India,Vegetarian,general,medium,36-50,92
35070,West Bengal,Vegetarian,general,hot,36-50,11
35071,Kerala,Vegetarian,weight_loss,medium,18-25,75
35072,South India,Vegetarian,diabetic,hot,26-35,9
35073,Goa,Vegan,general,hot,18-25,24
35074,Karnataka,Non-Vegetarian,heart_lowsodium,hot,36-50,38
35075,Maharashtra,Vegetarian,diabetic,mild,51+,44
35076,Karnataka,Non-Vegetarian,diabetic,hot,18-25,19
35077,Pan-Indian,Non-Vegetarian,heart_lowsodium,medium,26-35,14
35078,Pan-Indian,Vegan,diabetic,medium,36-50,16
35079,North India,Vegetarian,general,medium,26-35,22
35080,Karnataka,Vegan,heart_lowsodium,mild,36-50,12
35081,Uttar Pradesh,Vegetarian,general,medium,26-35,23
35082,Maharashtra,Vegetarian,general,hot,26-35,14
35083,Pan-Indian,Eggetarian,diabetic,mild,26-35,79
35084,Pan-Indian,Non-Vegetarian,general,medium,26-35,18
35085,Kerala,Vegetarian,general,medium,26-35,20
35086,Kerala,Vegan,general,medium,36-50,22
35087,Punjab,Vegan,general,medium,36-50,17
35088,Andhra Pradesh,Eggetarian,diabetic,hot,26-35,14
35089,Andhra Pradesh,Non-Vegetarian,general,hot,18-25,23
35090,South India,Vegan,general,medium,26-35,17
35091,Gujarat,Non-Vegetarian,weight_loss,medium,18-25,20
35092,Mughlai (North India),Non-Vegetarian,diabetic,mild,36-50,7
35093,West Bengal,Vegetarian,general,mild,36-50,31
35094,North India,Vegetarian,heart_lowsodium,medium,51+,23
35095,Pan-Indian,Eggetarian,general,mild,26-35,21
35096,Punjab,Vegan,general,hot,51+,8
35097,Maharashtra,Non-Vegetarian,general,hot,18-25,5
35098,Andhra Pradesh,Vegetarian,heart_lowsodium,medium,18-25,9
35099,North India,Non-Vegetarian,general,hot,36-50,8
35100,Kerala,Non-Vegetarian,weight_loss,hot,36-50,17
35101,Pan-Indian,Non-Vegetarian,weight_loss,medium,51+,17
35102,North India,Vegan,diabetic,hot,18-25,33
35103,Tamil Nadu,Eggetarian,heart_lowsodium,hot,18-25,5
35104,Pan-Indian,Eggetarian,general,medium,26-35,16
35105,Pan-Indian,Vegetarian,diabetic,medium,36-50,15
35106,South India,Vegetarian,general,hot,26-35,22
35107,Maharashtra,Vegetarian,heart_lowsodium,mild,26-35,12
35108,West Bengal,Vegetarian,diabetic,hot,26-35,14
35109,Pan-Indian,Vegetarian,general,hot,18-25,30
35110,West Bengal,Non-Vegetarian,general,mild,26-35,18
35111,Parsi (community),Non-Vegetarian,general,hot,26-35,22
35112,Kerala,Vegetarian,general,hot,26-35,9
35113,Goa,Vegan,general,medium,18-25,45
35114,Punjab,Vegetarian,general,mild,51+,12
35115,Telangana,Non-Vegetarian,general,hot,26-35,7
35116,Maharashtra,Vegetarian,general,hot,18-25,30
35117,Rajasthan,Vegetarian,heart_lowsodium,medium,36-50,15
35118,Rajasthan,Non-Vegetarian,general,medium,36-50,7
35119,Pan-Indian,Non-Vegetarian,general,mild,18-25,13
35120,Himachal Pradesh,Non-Vegetarian,heart_lowsodium,medium,51+,51
35121,Mughlai (North India),Vegetarian,general,mild,18-25,42
35122,Pan-Indian,Vegetarian,heart_lowsodium,hot,36-50,21
35123,Pan-Indian,Non-Vegetarian,weight_loss,medium,36-50,5
35124,North India,Non-Vegetarian,general,hot,36-50,19
35125,Pan-Indian,Non-Vegetarian,general,hot,18-25,8
35126,North India,Vegan,general,mild,51+,18
35127,South India,Non-Vegetarian,general,mild,18-25,24
35128,West Bengal,Non-Vegetarian,diabetic,mild,36-50,5
35129,Pan-Indian,Vegetarian,general,medium,36-50,20
35130,West Bengal,Non-Vegetarian,weight_loss,mild,26-35,15
35131,Nagaland,Vegetarian,general,medium,36-50,16
35132,Punjab,Vegan,general,medium,18-25,19
35133,Pan-Indian,Vegan,general,mild,18-25,10
35134,Pan-Indian,Non-Vegetarian,general,medium,26-35,34
35135,Tamil Nadu,Vegetarian,weight_loss,hot,36-50,19
35136,Karnataka,Vegetarian,general,medium,18-25,13
35137,Pan-Indian,Eggetarian,heart_lowsodium,medium,26-35,5
35138,Kerala,Vegetarian,general,hot,26-35,5
35139,West Bengal,Vegetarian,general,medium,26-35,28
35140,Tamil Nadu,Non-Vegetarian,general,mild,36-50,5
35141,North India,Vegetarian,diabetic,medium,51+,13
35142,Maharashtra,Vegetarian,diabetic,medium,51+,26
35143,Telangana,Vegetarian,general,hot,26-35,25
35144,Kerala,Vegetarian,general,hot,26-35,18
35145,West Bengal,Vegetarian,weight_loss,hot,18-25,23
35146,Kerala,Vegan,general,medium,51+,12
35147,South India,Non-Vegetarian,general,medium,36-50,13
35148,Pan-Indian,Non-Vegetarian,general,mild,36-50,27
35149,Tamil Nadu,Non-Vegetarian,general,mild,18-25,5
35150,Pan-Indian,Vegan,general,mild,51+,57
35151,Tamil Nadu,Vegetarian,general,hot,18-25,7
35152,Rajasthan,Eggetarian,diabetic,hot,26-35,24
35153,Kerala,Vegan,heart_lowsodium,hot,26-35,17
35154,Mughlai (North India),Non-Vegetarian,general,hot,26-35,12
35155,South India,Non-Vegetarian,weight_loss,medium,18-25,10
35156,Pan-Indian,Non-Vegetarian,diabetic,hot,18-25,13
35157,Kerala,Vegetarian,diabetic,hot,18-25,25
35158,North India,Vegan,general,medium,18-25,26
35159,Punjab,Vegan,weight_loss,mild,26-35,5
35160,South India,Non-Vegetarian,general,medium,36-50,32
35161,Tamil Nadu,Vegetarian,general,hot,26-35,25
35162,Pan-Indian,Vegan,general,medium,51+,14
35163,Kerala,Vegan,general,medium,26-35,23
35164,Pan-Indian,Non-Vegetarian,weight_loss,hot,18-25,15
35165,Pan-Indian,Vegan,general,medium,18-25,10
35166,North India,Non-Vegetarian,general,hot,51+,18
35167,North India,Non-Vegetarian,general,mild,36-50,8
35168,Pan-Indian,Vegan,general,mild,26-35,41
35169,Andhra Pradesh,Vegetarian,diabetic,mild,36-50,33
35170,Pan-Indian,Non-Vegetarian,general,medium,18-25,11
35171,Pan-Indian,Eggetarian,general,mild,26-35,53
35172,North India,Vegetarian,heart_lowsodium,hot,36-50,32
35173,Tamil Nadu,Vegetarian,weight_loss,hot,36-50,15
35174,Maharashtra,Vegan,general,medium,18-25,20
35175,Jammu & Kashmir,Non-Vegetarian,general,mild,51+,18
35176,Gujarat,Non-Vegetarian,heart_lowsodium,mild,18-25,26
35177,Tamil Nadu,Eggetarian,general,mild,26-35,9
35178,Himachal Pradesh,Vegetarian,general,medium,26-35,54
35179,West Bengal,Vegan,weight_loss,mild,26-35,36
35180,Kerala,Vegetarian,general,mild,26-35,13
35181,Pan-Indian,Vegetarian,general,medium,18-25,32
35182,Jammu & Kashmir,Eggetarian,general,hot,51+,19
35183,Pan-Indian,Vegan,weight_loss,mild,18-25,21
35184,Tamil Nadu,Non-Vegetarian,general,hot,36-50,10
35185,Tamil Nadu,Eggetarian,general,medium,26-35,9
35186,Pan-Indian,Non-Vegetarian,general,mild,51+,8
35187,Pan-Indian,Vegetarian,general,medium,18-25,8
35188,West Bengal,Vegetarian,general,hot,51+,10
35189,Parsi (community),Non-Vegetarian,general,medium,18-25,28
35190,Pan-Indian,Vegan,diabetic,mild,18-25,21
35191,Punjab,Vegetarian,general,medium,18-25,11
35192,West Bengal,Vegetarian,general,medium,18-25,27
35193,Mughlai (North India),Eggetarian,general,medium,26-35,15
35194,Pan-Indian,Vegetarian,general,mild,51+,35
35195,Kerala,Non-Vegetarian,weight_loss,medium,26-35,5
35196,Pan-Indian,Vegetarian,weight_loss,medium,26-35,41
35197,Tamil Nadu,Vegetarian,weight_loss,medium,36-50,33
35198,South India,Non-Vegetarian,general,mild,36-50,5
35199,Pan-Indian,Vegetarian,diabetic,hot,26-35,13
35200,Karnataka,Vegan,diabetic,hot,26-35,10
35201,Pan-Indian,Vegetarian,general,medium,18-25,34
35202,Tamil Nadu,Vegetarian,diabetic,mild,36-50,12
35203,Pan-Indian,Vegetarian,general,medium,36-50,46
35204,South India,Vegetarian,diabetic,medium,26-35,7
35205,Tamil Nadu,Vegan,general,hot,18-25,5
35206,Punjab,Non-Vegetarian,general,medium,26-35,5
35207,Maharashtra,Vegan,general,medium,36-50,5
35208,West Bengal,Vegan,general,medium,36-50,5
35209,Pan-Indian,Vegetarian,heart_lowsodium,hot,36-50,17
35210,Mughlai (North India),Vegetarian,diabetic,mild,26-35,15
35211,Pan-Indian,Non-Vegetarian,diabetic,mild,26-35,55
35212,Pan-Indian,Vegetarian,heart_lowsodium,medium,18-25,15
35213,Goa,Eggetarian,general,medium,26-35,11
35214,Goa,Vegetarian,heart_lowsodium,hot,18-25,19
35215,Kerala,Non-Vegetarian,heart_lowsodium,hot,18-25,5
